date,bc_market_price,bc_hash_rate,bc_difficulty,bc_n_transactions,bc_n_unique_addresses,bc_total_bitcoins,bc_market_cap,bc_miners_revenue,bc_transaction_fees,bc_mempool_size,cm_adractcnt,cm_txcnt,cm_txtfrvaladjusd,cm_txtfrvalmeanusd,cm_hashrate,cm_isstotusd,cm_feetotusd,cm_diffmean
2021-11-09 00:00:00,67562.17,163657164.49273473,21659344833265.0,335411.0,796734.0,18866918.75,1195257036650.0,65840419.26028567,23.26600511,26032658.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-09 07:56:15,67562.17,163657164.49273473,21659344833265.0,335411.0,796734.0,18868018.75,1281893193875.0,65840419.26028567,23.26600511,26032658.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-10 00:00:00,66954.11,160427088.87774655,21659344833265.0,301025.0,743397.0,18868018.75,1281893193875.0,63548112.515628144,18.414890980000003,26032658.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-10 01:15:00,66954.11,160427088.87774655,21659344833265.0,301025.0,743397.0,18868018.75,1281893193875.0,63548112.515628144,18.414890980000003,12266903.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-10 10:25:10,66954.11,160427088.87774655,21659344833265.0,301025.0,743397.0,18869112.5,1262862526843.75,63548112.515628144,18.414890980000003,12266903.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-11 00:00:00,64976.73,170117315.72271112,21659344833265.0,293665.0,724206.0,18869112.5,1262862526843.75,65183349.254919946,15.55562963,12266903.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-11 06:30:00,64976.73,170117315.72271112,21659344833265.0,293665.0,724206.0,18869112.5,1262862526843.75,65183349.254919946,15.55562963,664551.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-11 12:37:12,64976.73,170117315.72271112,21659344833265.0,293665.0,724206.0,18870206.25,1224657515418.75,65183349.254919946,15.55562963,664551.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-12 00:00:00,64838.81,152890245.77610743,21659344833265.0,282049.0,697196.0,18870206.25,1224657515418.75,57924016.809395894,14.885176439999997,664551.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-12 11:45:00,64838.81,152890245.77610743,21659344833265.0,282049.0,697196.0,18870206.25,1224657515418.75,57924016.809395894,14.885176439999997,304803.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-12 18:29:14,64838.81,152890245.77610743,21659344833265.0,282049.0,697196.0,18871300.0,1203715306150.0,57924016.809395894,14.885176439999997,304803.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-13 00:00:00,64254.67,164733856.36439747,21659344833265.0,238634.0,628022.0,18871300.0,1203715306150.0,62698179.56412874,10.69343882,304803.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-13 17:00:00,64254.67,164733856.36439747,21659344833265.0,238634.0,628022.0,18871300.0,1203715306150.0,62698179.56412874,10.69343882,2373885.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-13 21:38:39,64254.67,164733856.36439747,21659344833265.0,238634.0,628022.0,18872400.0,1213023510000.0,62698179.56412874,10.69343882,2373885.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-14 00:00:00,64420.94,175094161.92837763,22434990744236.72,224016.0,582647.0,18872400.0,1213023510000.0,65428799.071050175,8.671454749999999,2373885.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-14 22:15:00,64420.94,175094161.92837763,22434990744236.72,224016.0,582647.0,18872400.0,1213023510000.0,65428799.071050175,8.671454749999999,2373845.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-15 00:00:00,65468.75,170197841.36837798,22674148233453.0,288435.0,708944.0,18872400.0,1213023510000.0,63153343.37694485,12.660089460000002,2373845.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-15 01:33:28,65468.75,170197841.36837798,22674148233453.0,288435.0,708944.0,18873506.25,1239262730634.375,63153343.37694485,12.660089460000002,2373845.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-16 00:00:00,63584.25,169070703.34607086,22674148233453.0,301103.0,740829.0,18873506.25,1239262730634.375,58617039.19308355,12.979715739999996,2373845.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-16 03:30:00,63584.25,169070703.34607086,22674148233453.0,301103.0,740829.0,18873506.25,1239262730634.375,58617039.19308355,12.979715739999996,440915.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-16 05:37:38,63584.25,169070703.34607086,22674148233453.0,301103.0,740829.0,18874612.5,1157240241599.9998,58617039.19308355,12.979715739999996,440915.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-17 00:00:00,60172.26,167943565.3237637,22674148233453.0,290390.0,708703.0,18874612.5,1157240241599.9998,56531418.51943135,13.464726200000007,440915.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-17 08:45:00,60172.26,167943565.3237637,22674148233453.0,290390.0,708703.0,18874612.5,1157240241599.9998,56531418.51943135,13.464726200000007,6151714.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-17 09:55:18,60172.26,167943565.3237637,22674148233453.0,290390.0,708703.0,18875706.25,1119190851631.126,56531418.51943135,13.464726200000007,6151714.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-18 00:00:00,60381.35,162307875.21222803,22674148233453.0,293867.0,725020.0,18875706.25,1119190851631.126,53828907.24201124,11.7643974,6151714.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-18 14:00:00,60381.35,162307875.21222803,22674148233453.0,293867.0,725020.0,18875706.25,1119190851631.126,53828907.24201124,11.7643974,6368471.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-18 14:42:55,60381.35,162307875.21222803,22674148233453.0,293867.0,725020.0,18876800.0,1113079950400.0,53828907.24201124,11.7643974,6368471.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-19 00:00:00,56921.34,154417909.05607805,22674148233453.0,284719.0,713194.0,18876800.0,1113079950400.0,49667132.61160643,13.201343350000004,6368471.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-19 19:15:00,56921.34,154417909.05607805,22674148233453.0,284719.0,713194.0,18876800.0,1113079950400.0,49667132.61160643,13.201343350000004,2153608.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-19 19:45:49,56921.34,154417909.05607805,22674148233453.0,284719.0,713194.0,18877893.75,1091774668190.6249,49667132.61160643,13.201343350000004,2153608.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-20 00:00:00,58133.02,163435013.23453516,22674148233453.0,249652.0,634393.0,18877893.75,1091774668190.6249,53936028.205529585,12.965309769999998,2153608.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-21 00:00:00,59777.98,148782218.94454235,22674148233453.0,222949.0,586185.0,18877893.75,1091774668190.6249,50108593.37844211,9.230594859999998,2153608.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-21 00:30:00,59777.98,148782218.94454235,22674148233453.0,222949.0,586185.0,18877893.75,1091774668190.6249,50108593.37844211,9.230594859999998,577921.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-21 02:05:32,59777.98,148782218.94454235,22674148233453.0,222949.0,586185.0,18878987.5,1121005959268.7498,50108593.37844211,9.230594859999998,577921.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-22 00:00:00,58755.9,158926461.1453066,22674148233453.0,279165.0,676350.0,18878987.5,1121005959268.7498,51325923.632378705,12.30824165,577921.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-22 05:45:00,58755.9,158926461.1453066,22674148233453.0,279165.0,676350.0,18878987.5,1121005959268.7498,51325923.632378705,12.30824165,359179.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-22 09:31:44,58755.9,158926461.1453066,22674148233453.0,279165.0,676350.0,18880087.5,1086445195143.7501,51325923.632378705,12.30824165,359179.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-23 00:00:00,56301.52,148782218.94454235,22674148233453.0,283401.0,700954.0,18880087.5,1086445195143.7501,48326099.813289404,12.288522640000002,359179.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-23 11:00:00,56301.52,148782218.94454235,22674148233453.0,283401.0,700954.0,18880087.5,1086445195143.7501,48326099.813289404,12.288522640000002,509298.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-23 15:06:52,56301.52,148782218.94454235,22674148233453.0,283401.0,700954.0,18881187.5,1089331231625.0,48326099.813289404,12.288522640000002,509298.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-24 00:00:00,57578.22,176960669.50222084,22674148233453.0,298909.0,737069.0,18881187.5,1089331231625.0,57141084.06903095,14.018671249999999,509298.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-24 16:15:00,57578.22,176960669.50222084,22674148233453.0,298909.0,737069.0,18881187.5,1089331231625.0,57141084.06903095,14.018671249999999,3643923.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-24 18:59:56,57578.22,176960669.50222084,22674148233453.0,298909.0,737069.0,18882287.5,1070417996087.5,57141084.06903095,14.018671249999999,3643923.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-25 00:00:00,57187.54,146527942.89992806,22674148233453.0,287496.0,741152.0,18882287.5,1070417996087.5,48130860.01937926,14.858212929999997,3643923.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-25 21:30:00,57187.54,146527942.89992806,22674148233453.0,287496.0,741152.0,18882287.5,1070417996087.5,48130860.01937926,14.858212929999997,10494172.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-26 00:00:00,58935.45,148782218.94454235,22674148233453.0,292645.0,742035.0,18882287.5,1070417996087.5,46589569.53114692,14.573473770000003,10494172.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-26 04:55:07,58935.45,148782218.94454235,22674148233453.0,292645.0,742035.0,18883381.25,1090940143265.625,46589569.53114692,14.573473770000003,10494172.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-27 00:00:00,53588.21,161180737.1899209,22674148233453.0,240759.0,619406.0,18883381.25,1090940143265.625,49251516.20260195,8.44446976,10494172.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-27 02:45:00,53588.21,161180737.1899209,22674148233453.0,240759.0,619406.0,18883381.25,1090940143265.625,49251516.20260195,8.44446976,603728.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-27 10:40:21,53588.21,161180737.1899209,22674148233453.0,240759.0,619406.0,18884475.0,1033415125425.0,49251516.20260195,8.44446976,603728.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-28 00:00:00,54801.15,155225116.619112,22464723406485.65,213768.0,560812.0,18884475.0,1033415125425.0,47788162.453428775,7.360521070000003,603728.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-28 08:00:00,54801.15,155225116.619112,22464723406485.65,213768.0,560812.0,18884475.0,1033415125425.0,47788162.453428775,7.360521070000003,389092.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-28 17:50:20,54801.15,155225116.619112,22464723406485.65,213768.0,560812.0,18885568.75,1017460016406.25,47788162.453428775,7.360521070000003,389092.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-29 00:00:00,57292.28,158774565.17985132,22335659268936.0,301297.0,727580.0,18885568.75,1017460016406.25,52131631.55640632,11.133598339999992,389092.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-29 13:15:00,57292.28,158774565.17985132,22335659268936.0,301297.0,727580.0,18885568.75,1017460016406.25,52131631.55640632,11.133598339999992,402713.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-29 21:20:40,57292.28,158774565.17985132,22335659268936.0,301297.0,727580.0,18886662.5,1100318070587.5,52131631.55640632,11.133598339999992,402713.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-30 00:00:00,57828.45,148781760.37832215,22335659268936.0,293876.0,737531.0,18886662.5,1100318070587.5,48794504.356670626,12.639602539999998,402713.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-11-30 18:30:00,57828.45,148781760.37832215,22335659268936.0,293876.0,737531.0,18886662.5,1100318070587.5,48794504.356670626,12.639602539999998,9808988.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-01 00:00:00,57025.79,152112695.31216523,22335659268936.0,288422.0,727357.0,18886662.5,1100318070587.5,50326073.90682207,20.561604789999997,9808988.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-01 06:41:19,57025.79,152112695.31216523,22335659268936.0,288422.0,727357.0,18887756.25,1076347121540.625,50326073.90682207,20.561604789999997,9808988.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-01 23:45:00,57025.79,152112695.31216523,22335659268936.0,288422.0,727357.0,18887756.25,1076347121540.625,50326073.90682207,20.561604789999997,35107402.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-02 00:00:00,57229.76,172098304.91522342,22335659268936.0,313261.0,781370.0,18887756.25,1076347121540.625,56025370.80177908,18.879180590000004,35107402.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-02 10:21:04,57229.76,172098304.91522342,22335659268936.0,313261.0,781370.0,18888850.0,1070752239950.0,56025370.80177908,18.879180590000004,35107402.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-03 00:00:00,56508.48,186532356.29520994,22335659268936.0,290139.0,738749.0,18888850.0,1070752239950.0,60163624.383973464,13.282582619999994,35107402.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-03 05:00:00,56508.48,186532356.29520994,22335659268936.0,290139.0,738749.0,18888850.0,1070752239950.0,60163624.383973464,13.282582619999994,219715.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-03 13:27:42,56508.48,186532356.29520994,22335659268936.0,290139.0,738749.0,18889950.0,1076103781649.9999,60163624.383973464,13.282582619999994,219715.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-04 00:00:00,53713.84,172098304.91522342,22335659268936.0,253674.0,697287.0,18889950.0,1076103781649.9999,48318140.19851063,17.45400847999999,219715.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-04 10:15:00,53713.84,172098304.91522342,22335659268936.0,253674.0,697287.0,18889950.0,1076103781649.9999,48318140.19851063,17.45400847999999,314781.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-04 13:46:53,53713.84,172098304.91522342,22335659268936.0,253674.0,697287.0,18891043.75,894594822303.1251,48318140.19851063,17.45400847999999,314781.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-05 00:00:00,49253.86,184311733.00598127,22335659268936.0,215213.0,588178.0,18891043.75,894594822303.1251,52043857.44207013,21.845509859999993,314781.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-05 15:30:00,49253.86,184311733.00598127,22335659268936.0,215213.0,588178.0,18891043.75,894594822303.1251,52043857.44207013,21.845509859999993,739376.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-05 16:53:04,49253.86,184311733.00598127,22335659268936.0,215213.0,588178.0,18892137.5,915928610275.0,52043857.44207013,21.845509859999993,739376.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-06 00:00:00,49380.43,190973602.87366727,22335659268936.0,284467.0,701524.0,18892137.5,915928610275.0,53085916.57636109,12.987698129999995,739376.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-06 17:50:33,49380.43,190973602.87366727,22335659268936.0,284467.0,701524.0,18893231.25,925938370331.2499,53085916.57636109,12.987698129999995,739376.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-06 20:45:00,49380.43,190973602.87366727,22335659268936.0,284467.0,701524.0,18893231.25,925938370331.2499,53085916.57636109,12.987698129999995,468135.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-07 00:00:00,50564.63,170987993.2706091,22335659268936.0,288343.0,725368.0,18893231.25,925938370331.2499,49684990.70866684,11.38683329,468135.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-07 20:06:11,50564.63,170987993.2706091,22335659268936.0,288343.0,725368.0,18894325.0,961966768725.0,49684990.70866684,11.38683329,468135.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-08 00:00:00,50645.41,186532356.29520994,22335659268936.0,266110.0,660440.0,18894325.0,961966768725.0,53150535.42389043,10.347112210000002,468135.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-08 02:00:00,50645.41,186532356.29520994,22335659268936.0,266110.0,660440.0,18894325.0,961966768725.0,53150535.42389043,10.347112210000002,1119735.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-08 20:30:05,50645.41,186532356.29520994,22335659268936.0,266110.0,660440.0,18895418.75,955805862050.0001,53150535.42389043,10.347112210000002,1119735.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-09 00:00:00,50511.12,180980798.07213816,22335659268936.0,282775.0,707394.0,18895418.75,955805862050.0001,50546267.60547939,12.039403259999993,1119735.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-09 07:15:00,50511.12,180980798.07213816,22335659268936.0,282775.0,707394.0,18895418.75,955805862050.0001,50546267.60547939,12.039403259999993,28480819.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-09 23:00:31,50511.12,180980798.07213816,22335659268936.0,282775.0,707394.0,18896512.5,905713623355.043,50546267.60547939,12.039403259999993,28480819.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-10 00:00:00,47659.68,173208616.55983782,22335659268936.0,271375.0,716381.0,18896512.5,905713623355.043,47537565.141738296,11.587516069999998,28480819.5,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-10 12:30:00,47659.68,173208616.55983782,22335659268936.0,271375.0,716381.0,18896512.5,905713623355.043,47537565.141738296,11.587516069999998,999286.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-11 00:00:00,47137.46,176161777.07292455,23468677477375.574,225733.0,599422.0,18896512.5,905713623355.043,46068658.14190287,7.930528290000004,999286.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-11 02:48:56,47137.46,176161777.07292455,23468677477375.574,225733.0,599422.0,18897606.25,909258324718.7501,46068658.14190287,7.930528290000004,999286.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-11 17:45:00,47137.46,176161777.07292455,23468677477375.574,225733.0,599422.0,18897606.25,909258324718.7501,46068658.14190287,7.930528290000004,871949.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-12 00:00:00,49379.67,168385593.54016247,24195286980614.0,214808.0,567489.0,18897606.25,909258324718.7501,43658657.58972005,6.5401876499999965,871949.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
2021-12-12 06:47:01,49379.67,168385593.54016247,24195286980614.0,214808.0,567489.0,18898700.0,928389188149.9999,43658657.58972005,6.5401876499999965,871949.0,795709,342697,10269124762.12191613836246258,23710.018113545067479128675669248,825593560.923290227743105693643662422046,48349505.3182497375,484802.0860407445682982,116958512019762.1
